subscription_id,customer_id,plan_id,status,billing_cycle,start_date,end_date,mrr_usd,discount_pct,trial_end_date,cancellation_reason
1090,711,3,expired,monthly,2025-04-09,2025-10-17,14.25,25,2025-04-23 00:00:00,
1091,711,4,active,monthly,2025-10-17,,39.0,0,,
1092,712,6,active,monthly,2024-07-18,,99.0,0,2024-08-01 00:00:00,
1093,713,4,expired,annual,2025-05-31,2025-10-03,32.5,0,2025-06-14 00:00:00,Budget cuts
1094,713,4,active,monthly,2025-10-03,,39.0,0,,
1095,714,2,active,monthly,2023-03-21,,10.2,15,2023-04-04 00:00:00,
1096,715,2,expired,monthly,2025-09-23,2025-11-22,12.0,0,2025-10-07 00:00:00,Missing features
1097,715,2,cancelled,monthly,2025-11-22,2026-01-21,12.0,0,,Not using it
1098,715,5,active,annual,2026-01-21,,49.17,0,,
1099,716,5,cancelled,annual,2024-01-23,2024-12-16,49.17,0,2024-02-06 00:00:00,Too expensive
1100,716,4,active,monthly,2024-12-16,,39.0,0,,
1101,717,5,active,monthly,2024-06-24,,59.0,0,2024-07-08 00:00:00,
1102,718,4,cancelled,annual,2025-09-22,2025-11-22,32.5,0,2025-10-06 00:00:00,Switched competitor
1103,718,6,cancelled,annual,2025-11-22,,82.5,0,,Missing features
1104,719,2,active,monthly,2023-09-08,,12.0,0,2023-09-22 00:00:00,
1105,720,1,active,monthly,2025-06-21,,0.0,0,,
1106,721,2,expired,monthly,2023-06-20,2024-03-13,12.0,0,2023-07-04 00:00:00,Switched competitor
1107,721,7,active,monthly,2024-03-13,,199.0,0,,
1108,722,1,expired,monthly,2023-04-21,2023-10-04,0.0,20,,Company reorganization
1109,722,4,active,annual,2023-10-04,,32.5,0,,
1110,723,4,cancelled,annual,2024-08-26,2025-01-11,32.5,0,2024-09-09 00:00:00,Not using it
1111,723,5,expired,annual,2025-01-11,2025-08-30,49.17,0,,Missing features
1112,723,6,paused,monthly,2025-08-30,,99.0,0,,
1113,724,2,expired,annual,2025-03-02,2025-09-03,8.5,15,2025-03-16 00:00:00,
1114,724,5,cancelled,monthly,2025-09-03,,59.0,0,,Company reorganization
1115,725,1,active,annual,2023-10-12,,0.0,20,,
1116,726,2,expired,monthly,2024-07-19,2024-11-01,12.0,0,2024-08-02 00:00:00,Too expensive
1117,726,5,active,monthly,2024-11-01,,59.0,0,,
1118,727,1,active,annual,2024-08-07,,0.0,0,,
1119,728,2,expired,monthly,2025-04-02,2025-09-18,10.2,15,2025-04-16 00:00:00,Company reorganization
1120,728,6,cancelled,monthly,2025-09-18,2025-11-18,99.0,0,,Switched competitor
1121,728,5,cancelled,annual,2025-11-18,,39.33,20,,Too expensive
1122,729,3,active,monthly,2025-06-17,,19.0,0,2025-07-01 00:00:00,
1123,730,5,expired,monthly,2025-05-27,2025-09-04,53.1,10,2025-06-10 00:00:00,Missing features
1124,730,2,active,monthly,2025-09-04,,12.0,0,,
1125,731,4,expired,annual,2025-06-15,2025-09-19,32.5,0,2025-06-29 00:00:00,
1126,731,7,active,monthly,2025-09-19,,199.0,0,,
1127,732,1,active,monthly,2024-02-12,,0.0,0,,
1128,733,6,expired,monthly,2025-03-01,2025-09-24,84.15,15,2025-03-15 00:00:00,Too expensive
1129,733,2,active,monthly,2025-09-24,,10.8,10,,
1130,734,5,active,annual,2023-01-22,,36.88,25,2023-02-05 00:00:00,
1131,735,2,active,annual,2025-01-05,,10.0,0,2025-01-19 00:00:00,
1132,736,3,cancelled,monthly,2023-08-24,2023-12-19,15.2,20,2023-09-07 00:00:00,Missing features
1133,736,2,expired,annual,2023-12-19,2024-10-09,10.0,0,,
1134,736,5,active,monthly,2024-10-09,,59.0,0,,
1135,737,1,cancelled,annual,2025-01-30,2025-05-22,0.0,0,,Switched competitor
1136,737,7,paused,annual,2025-05-22,,165.83,0,,
1137,738,2,active,monthly,2024-04-14,,12.0,0,2024-04-28 00:00:00,
1138,739,2,active,annual,2023-01-18,,10.0,0,2023-02-01 00:00:00,
1139,740,4,cancelled,monthly,2025-04-09,2025-08-17,39.0,0,2025-04-23 00:00:00,Too expensive
1140,740,7,active,monthly,2025-08-17,,199.0,0,,
1141,741,1,active,monthly,2023-09-16,,0.0,0,,
1142,742,4,cancelled,monthly,2023-11-17,2024-09-27,29.25,25,2023-12-01 00:00:00,Missing features
1143,742,4,active,monthly,2024-09-27,,39.0,0,,
1144,743,2,cancelled,annual,2025-02-05,2025-04-28,7.5,25,2025-02-19 00:00:00,Too expensive
1145,743,1,cancelled,monthly,2025-04-28,,0.0,0,,Not using it
1146,744,1,expired,monthly,2023-05-01,2023-12-27,0.0,15,,Not using it
1147,744,6,active,monthly,2023-12-27,,89.1,10,,
1148,745,1,active,annual,2025-01-02,,0.0,0,,
1149,746,3,active,monthly,2024-10-01,,19.0,0,2024-10-15 00:00:00,
1150,747,4,cancelled,annual,2024-07-28,2025-04-02,32.5,0,2024-08-11 00:00:00,
1151,747,4,active,monthly,2025-04-02,,33.15,15,,
1152,748,2,expired,monthly,2025-03-01,2025-09-02,12.0,0,2025-03-15 00:00:00,
1153,748,7,expired,annual,2025-09-02,2025-11-01,165.83,0,,Budget cuts
1154,748,2,active,annual,2025-11-01,,10.0,0,,
1155,749,3,cancelled,annual,2025-09-20,2025-11-19,15.83,0,2025-10-04 00:00:00,Not using it
1156,749,5,cancelled,monthly,2025-11-19,2026-01-18,59.0,0,,Switched competitor
1157,749,3,cancelled,monthly,2026-01-18,,19.0,0,,Budget cuts
1158,750,1,active,annual,2023-11-21,,0.0,0,,
1159,751,1,expired,annual,2023-07-03,2023-09-17,0.0,25,,Missing features
1160,751,3,active,monthly,2023-09-17,,19.0,0,,
1161,752,4,cancelled,monthly,2024-02-12,,39.0,0,2024-02-26 00:00:00,Not using it
1162,753,2,active,monthly,2023-02-09,,12.0,0,2023-02-23 00:00:00,
1163,754,1,active,monthly,2023-10-12,,0.0,0,,
1164,755,5,cancelled,monthly,2024-11-14,2025-05-23,59.0,0,2024-11-28 00:00:00,Missing features
1165,755,1,active,monthly,2025-05-23,,0.0,0,,
1166,756,1,active,annual,2024-07-28,,0.0,25,,
1167,757,3,expired,monthly,2025-08-23,2025-10-30,14.25,25,2025-09-06 00:00:00,Not using it
1168,757,4,expired,monthly,2025-10-30,2025-12-30,39.0,0,,
1169,757,5,active,annual,2025-12-30,,49.17,0,,
1170,758,3,cancelled,monthly,2025-05-05,2025-09-20,19.0,0,2025-05-19 00:00:00,Not using it
1171,758,6,expired,monthly,2025-09-20,2025-11-19,99.0,0,,Company reorganization
1172,758,5,cancelled,annual,2025-11-19,,49.17,0,,Missing features
1173,759,1,active,monthly,2024-07-04,,0.0,20,,
1174,760,1,expired,annual,2023-09-25,2024-09-22,0.0,15,,Budget cuts
1175,760,3,cancelled,monthly,2024-09-22,,19.0,0,,Switched competitor
1176,761,1,expired,monthly,2025-06-09,2025-10-11,0.0,15,,Too expensive
1177,761,2,active,monthly,2025-10-11,,12.0,0,,
1178,762,3,active,monthly,2024-12-12,,19.0,0,2024-12-26 00:00:00,
1179,763,4,expired,annual,2023-06-17,2024-04-10,32.5,0,2023-07-01 00:00:00,Company reorganization
1180,763,6,active,monthly,2024-04-10,,99.0,0,,
1181,764,5,cancelled,monthly,2024-04-16,,53.1,10,2024-04-30 00:00:00,Company reorganization
1182,765,1,cancelled,monthly,2023-12-19,,0.0,20,,Missing features
1183,766,5,active,monthly,2025-07-08,,59.0,0,2025-07-22 00:00:00,
1184,767,4,expired,monthly,2024-10-23,2025-06-28,35.1,10,2024-11-06 00:00:00,Too expensive
1185,767,7,active,monthly,2025-06-28,,199.0,0,,
1186,768,4,expired,annual,2025-09-08,2025-11-08,24.38,25,2025-09-22 00:00:00,Switched competitor
1187,768,3,active,annual,2025-11-08,,15.83,0,,
1188,769,1,cancelled,monthly,2024-10-31,2025-08-31,0.0,0,,Company reorganization
1189,769,6,active,monthly,2025-08-31,,89.1,10,,
1190,770,4,active,monthly,2023-04-25,,39.0,0,2023-05-09 00:00:00,
1191,771,2,expired,annual,2023-10-16,2024-04-12,10.0,0,2023-10-30 00:00:00,Missing features
1192,771,5,cancelled,monthly,2024-04-12,,59.0,0,,Budget cuts
1193,772,1,cancelled,annual,2024-09-02,,0.0,0,,Budget cuts
1194,773,2,expired,monthly,2023-02-11,2024-02-02,12.0,0,2023-02-25 00:00:00,Budget cuts
1195,773,2,cancelled,annual,2024-02-02,,10.0,0,,Company reorganization
1196,774,1,active,annual,2025-01-30,,0.0,0,,
1197,775,2,active,monthly,2023-08-09,,12.0,0,2023-08-23 00:00:00,
1198,776,2,cancelled,monthly,2023-08-19,,12.0,0,2023-09-02 00:00:00,Switched competitor
1199,777,2,active,monthly,2023-06-05,,12.0,0,2023-06-19 00:00:00,
1200,778,3,cancelled,monthly,2023-03-27,2024-02-12,19.0,0,2023-04-10 00:00:00,Too expensive
1201,778,2,cancelled,monthly,2024-02-12,2024-10-07,12.0,0,,Switched competitor
1202,778,3,active,monthly,2024-10-07,,19.0,0,,
1203,779,4,expired,monthly,2024-03-01,2025-02-15,39.0,0,2024-03-15 00:00:00,
1204,779,6,active,monthly,2025-02-15,,89.1,10,,
1205,780,3,expired,annual,2023-06-12,2024-02-07,15.83,0,2023-06-26 00:00:00,
1206,780,2,active,monthly,2024-02-07,,10.8,10,,
1207,781,2,expired,monthly,2024-06-29,2025-02-17,10.2,15,2024-07-13 00:00:00,
1208,781,3,active,annual,2025-02-17,,15.83,0,,
1209,782,1,active,annual,2024-11-30,,0.0,0,,
1210,783,1,active,annual,2024-10-02,,0.0,0,,
1211,784,6,cancelled,annual,2023-09-05,2024-04-18,82.5,0,2023-09-19 00:00:00,
1212,784,5,cancelled,annual,2024-04-18,2025-03-21,49.17,0,,Switched competitor
1213,784,3,active,monthly,2025-03-21,,16.15,15,,
1214,785,4,active,monthly,2024-04-26,,39.0,0,2024-05-10 00:00:00,
1215,786,4,expired,monthly,2025-04-28,2025-10-17,39.0,0,2025-05-12 00:00:00,Budget cuts
1216,786,3,cancelled,annual,2025-10-17,2025-12-16,15.83,0,,Budget cuts
1217,786,3,active,monthly,2025-12-16,,14.25,25,,
1218,787,2,active,annual,2023-03-17,,10.0,0,2023-03-31 00:00:00,
1219,788,1,cancelled,annual,2023-05-24,,0.0,0,,Not using it
1220,789,4,active,monthly,2023-10-27,,39.0,0,2023-11-10 00:00:00,
1221,790,2,cancelled,monthly,2024-10-21,,12.0,0,2024-11-04 00:00:00,Not using it
1222,791,4,active,annual,2025-03-07,,32.5,0,2025-03-21 00:00:00,
1223,792,4,active,annual,2025-09-20,,32.5,0,2025-10-04 00:00:00,
1224,793,2,cancelled,monthly,2025-01-30,2025-10-25,12.0,0,2025-02-13 00:00:00,Budget cuts
1225,793,2,cancelled,monthly,2025-10-25,2025-12-25,12.0,0,,Company reorganization
1226,793,6,cancelled,annual,2025-12-25,,82.5,0,,
1227,794,5,active,annual,2023-04-30,,49.17,0,2023-05-14 00:00:00,
1228,795,5,active,annual,2023-01-01,,49.17,0,2023-01-15 00:00:00,
1229,796,1,active,annual,2023-11-23,,0.0,0,,
1230,797,2,active,monthly,2025-02-20,,12.0,0,2025-03-06 00:00:00,
1231,798,2,cancelled,monthly,2023-06-10,2024-02-08,9.6,20,2023-06-24 00:00:00,Missing features
1232,798,3,active,monthly,2024-02-08,,19.0,0,,
1233,799,2,cancelled,monthly,2024-03-11,2025-01-16,12.0,0,2024-03-25 00:00:00,Budget cuts
1234,799,5,active,annual,2025-01-16,,49.17,0,,
1235,800,5,cancelled,annual,2025-01-03,2025-03-08,49.17,0,2025-01-17 00:00:00,Budget cuts
1236,800,5,cancelled,monthly,2025-03-08,2025-10-26,59.0,0,,Not using it
1237,800,5,active,monthly,2025-10-26,,59.0,0,,
1238,801,5,cancelled,monthly,2023-04-20,,59.0,0,2023-05-04 00:00:00,Too expensive
1239,802,4,active,annual,2024-10-16,,32.5,0,2024-10-30 00:00:00,
1240,803,4,cancelled,annual,2024-07-29,,32.5,0,2024-08-12 00:00:00,Missing features
1241,804,1,cancelled,monthly,2023-08-08,,0.0,10,,Company reorganization
1242,805,2,cancelled,monthly,2024-08-02,2024-11-03,12.0,0,2024-08-16 00:00:00,Missing features
1243,805,2,expired,annual,2024-11-03,2025-08-18,10.0,0,,Too expensive
1244,805,4,active,annual,2025-08-18,,32.5,0,,
1245,806,4,expired,annual,2024-06-09,2024-08-12,32.5,0,2024-06-23 00:00:00,Budget cuts
1246,806,3,active,monthly,2024-08-12,,19.0,0,,
1247,807,6,cancelled,monthly,2023-03-16,,84.15,15,2023-03-30 00:00:00,
1248,808,1,cancelled,annual,2024-08-21,2025-06-24,0.0,15,,Company reorganization
1249,808,3,active,annual,2025-06-24,,15.83,0,,
1250,809,4,active,monthly,2024-07-07,,39.0,0,2024-07-21 00:00:00,
1251,810,2,expired,annual,2025-08-28,2025-10-29,10.0,0,2025-09-11 00:00:00,Budget cuts
1252,810,4,active,annual,2025-10-29,,32.5,0,,
1253,811,1,cancelled,monthly,2023-08-03,,0.0,0,,Missing features
1254,812,4,paused,monthly,2024-10-29,,33.15,15,2024-11-12 00:00:00,
1255,813,1,expired,monthly,2024-06-15,2024-08-19,0.0,0,,Not using it
1256,813,2,cancelled,monthly,2024-08-19,,12.0,0,,Switched competitor
1257,814,1,cancelled,annual,2025-08-05,,0.0,0,,
1258,815,2,cancelled,annual,2023-04-13,,9.0,10,2023-04-27 00:00:00,Missing features
1259,816,4,active,monthly,2024-11-15,,39.0,0,2024-11-29 00:00:00,
1260,817,2,active,monthly,2023-04-18,,12.0,0,2023-05-02 00:00:00,
1261,818,2,active,monthly,2025-03-29,,9.0,25,2025-04-12 00:00:00,
1262,819,4,active,monthly,2023-07-12,,39.0,0,2023-07-26 00:00:00,
1263,820,4,cancelled,monthly,2025-07-02,,39.0,0,2025-07-16 00:00:00,Not using it
1264,821,2,expired,annual,2024-04-13,2024-10-05,10.0,0,2024-04-27 00:00:00,Switched competitor
1265,821,4,active,annual,2024-10-05,,32.5,0,,
1266,822,2,active,annual,2023-12-29,,10.0,0,2024-01-12 00:00:00,
1267,823,2,cancelled,monthly,2025-08-10,2025-10-19,12.0,0,2025-08-24 00:00:00,
1268,823,5,active,annual,2025-10-19,,49.17,0,,
1269,824,1,cancelled,monthly,2023-09-15,2024-06-30,0.0,0,,Switched competitor
1270,824,3,expired,monthly,2024-06-30,2024-12-29,19.0,0,,
1271,824,6,active,annual,2024-12-29,,82.5,0,,
1272,825,6,active,annual,2025-09-13,,82.5,0,2025-09-27 00:00:00,
1273,826,5,expired,monthly,2023-05-08,2024-01-24,59.0,0,2023-05-22 00:00:00,Budget cuts
1274,826,5,cancelled,monthly,2024-01-24,2024-09-26,53.1,10,,Missing features
1275,826,5,active,annual,2024-09-26,,49.17,0,,
1276,827,4,expired,monthly,2023-08-19,2024-03-18,39.0,0,2023-09-02 00:00:00,Too expensive
1277,827,3,expired,monthly,2024-03-18,2025-03-15,19.0,0,,Switched competitor
1278,827,2,active,annual,2025-03-15,,10.0,0,,
1279,828,1,active,monthly,2025-05-06,,0.0,0,,
1280,829,1,expired,monthly,2024-11-19,2025-05-25,0.0,0,,Budget cuts
1281,829,3,active,annual,2025-05-25,,15.83,0,,
1282,830,1,active,monthly,2023-01-27,,0.0,10,,
1283,831,1,expired,monthly,2025-03-13,2025-05-26,0.0,0,,Missing features
1284,831,1,cancelled,monthly,2025-05-26,,0.0,0,,
1285,832,1,cancelled,monthly,2023-11-10,2024-07-19,0.0,0,,Budget cuts
1286,832,4,cancelled,monthly,2024-07-19,,39.0,0,,Company reorganization
1287,833,6,cancelled,monthly,2025-02-11,2025-05-30,79.2,20,2025-02-25 00:00:00,Company reorganization
1288,833,2,cancelled,annual,2025-05-30,,10.0,0,,Missing features
1289,834,2,active,monthly,2025-08-01,,12.0,0,2025-08-15 00:00:00,
1290,835,2,expired,monthly,2023-01-22,2023-10-16,12.0,0,2023-02-05 00:00:00,Switched competitor
1291,835,5,cancelled,annual,2023-10-16,2024-10-02,49.17,0,,Missing features
1292,835,4,active,monthly,2024-10-02,,39.0,0,,
1293,836,1,cancelled,annual,2025-04-27,2025-10-12,0.0,0,,Too expensive
1294,836,7,expired,monthly,2025-10-12,2025-12-11,199.0,0,,
1295,836,5,active,annual,2025-12-11,,49.17,0,,
1296,837,1,active,annual,2024-08-11,,0.0,20,,
1297,838,3,cancelled,monthly,2023-10-10,2024-07-13,19.0,0,2023-10-24 00:00:00,Too expensive
1298,838,4,active,annual,2024-07-13,,29.25,10,,
1299,839,2,expired,annual,2025-03-28,2025-10-26,10.0,0,2025-04-11 00:00:00,Company reorganization
1300,839,4,cancelled,monthly,2025-10-26,2025-12-25,39.0,0,,Not using it
1301,839,3,active,monthly,2025-12-25,,19.0,0,,
1302,840,3,active,annual,2023-03-14,,15.83,0,2023-03-28 00:00:00,
1303,841,5,active,monthly,2025-08-26,,59.0,0,2025-09-09 00:00:00,
1304,842,4,expired,monthly,2024-10-24,2025-09-01,39.0,0,2024-11-07 00:00:00,Switched competitor
1305,842,4,active,monthly,2025-09-01,,39.0,0,,
1306,843,4,cancelled,annual,2023-11-10,2024-03-27,32.5,0,2023-11-24 00:00:00,Company reorganization
1307,843,4,cancelled,monthly,2024-03-27,,33.15,15,,Budget cuts
1308,844,2,active,annual,2023-07-01,,10.0,0,2023-07-15 00:00:00,
1309,845,3,active,monthly,2023-06-21,,19.0,0,2023-07-05 00:00:00,
1310,846,4,cancelled,annual,2024-02-18,,32.5,0,2024-03-03 00:00:00,
1311,847,2,cancelled,annual,2023-10-17,2024-03-25,10.0,0,2023-10-31 00:00:00,
1312,847,2,active,monthly,2024-03-25,,12.0,0,,
1313,848,2,active,monthly,2025-03-16,,12.0,0,2025-03-30 00:00:00,
1314,849,6,active,monthly,2023-02-18,,99.0,0,2023-03-04 00:00:00,
1315,850,3,cancelled,annual,2025-08-30,,15.83,0,2025-09-13 00:00:00,Too expensive
1316,851,2,active,monthly,2025-07-26,,12.0,0,2025-08-09 00:00:00,
1317,852,5,active,monthly,2024-12-28,,59.0,0,2025-01-11 00:00:00,
1318,853,5,cancelled,annual,2024-05-14,2025-03-30,49.17,0,2024-05-28 00:00:00,Switched competitor
1319,853,2,active,monthly,2025-03-30,,12.0,0,,
1320,854,3,cancelled,monthly,2023-05-03,2024-03-03,19.0,0,2023-05-17 00:00:00,Switched competitor
1321,854,5,active,monthly,2024-03-03,,59.0,0,,
1322,855,3,expired,monthly,2023-07-08,2024-05-16,19.0,0,2023-07-22 00:00:00,
1323,855,2,cancelled,monthly,2024-05-16,,12.0,0,,Budget cuts
1324,856,1,active,annual,2023-09-14,,0.0,0,,
1325,857,5,active,monthly,2023-03-13,,47.2,20,2023-03-27 00:00:00,
1326,858,3,expired,monthly,2023-11-26,2024-07-13,19.0,0,2023-12-10 00:00:00,Company reorganization
1327,858,4,expired,monthly,2024-07-13,2025-06-26,39.0,0,,Too expensive
1328,858,2,active,annual,2025-06-26,,10.0,0,,
1329,859,3,active,monthly,2024-10-22,,19.0,0,2024-11-05 00:00:00,
1330,860,4,cancelled,annual,2023-08-18,,32.5,0,2023-09-01 00:00:00,Budget cuts
1331,861,2,cancelled,annual,2024-02-16,,10.0,0,2024-03-01 00:00:00,Budget cuts
1332,862,1,active,annual,2025-02-21,,0.0,10,,
1333,863,4,cancelled,annual,2024-03-18,,32.5,0,2024-04-01 00:00:00,Too expensive
1334,864,3,expired,monthly,2024-05-13,2025-01-31,19.0,0,2024-05-27 00:00:00,Switched competitor
1335,864,2,active,annual,2025-01-31,,9.0,10,,
1336,865,3,expired,monthly,2024-08-20,2025-02-27,16.15,15,2024-09-03 00:00:00,Company reorganization
1337,865,3,active,annual,2025-02-27,,15.83,0,,
1338,866,5,active,monthly,2024-10-05,,59.0,0,2024-10-19 00:00:00,
1339,867,1,expired,annual,2025-02-24,2025-10-08,0.0,0,,Too expensive
1340,867,4,cancelled,annual,2025-10-08,,24.38,25,,Too expensive
1341,868,4,active,monthly,2025-08-29,,39.0,0,2025-09-12 00:00:00,
1342,869,3,active,annual,2023-01-25,,15.83,0,2023-02-08 00:00:00,
1343,870,4,active,monthly,2023-05-14,,39.0,0,2023-05-28 00:00:00,
1344,871,2,cancelled,annual,2025-04-02,2025-07-16,10.0,0,2025-04-16 00:00:00,Company reorganization
1345,871,2,active,monthly,2025-07-16,,9.0,25,,
1346,872,6,cancelled,annual,2025-07-06,2025-10-02,82.5,0,2025-07-20 00:00:00,Too expensive
1347,872,3,cancelled,monthly,2025-10-02,2025-12-01,19.0,0,,Too expensive
1348,872,7,cancelled,annual,2025-12-01,,165.83,0,,Switched competitor
1349,873,1,active,monthly,2023-12-05,,0.0,0,,
1350,874,3,expired,annual,2023-03-23,2024-02-24,15.83,0,2023-04-06 00:00:00,Company reorganization
1351,874,2,active,monthly,2024-02-24,,12.0,0,,
1352,875,1,expired,monthly,2023-08-22,2023-10-24,0.0,0,,Too expensive
1353,875,5,cancelled,monthly,2023-10-24,,59.0,0,,Too expensive
1354,876,2,active,annual,2024-05-20,,8.0,20,2024-06-03 00:00:00,
1355,877,6,active,annual,2024-09-12,,61.88,25,2024-09-26 00:00:00,
1356,878,1,expired,monthly,2024-02-24,2024-05-29,0.0,20,,Not using it
1357,878,2,active,monthly,2024-05-29,,12.0,0,,
1358,879,2,cancelled,annual,2024-10-09,2025-02-03,10.0,0,2024-10-23 00:00:00,Too expensive
1359,879,1,cancelled,monthly,2025-02-03,,0.0,0,,Company reorganization
1360,880,4,expired,monthly,2023-06-12,2023-08-31,39.0,0,2023-06-26 00:00:00,Budget cuts
1361,880,1,active,monthly,2023-08-31,,0.0,0,,
1362,881,1,active,annual,2023-03-10,,0.0,0,,
1363,882,2,expired,monthly,2023-11-15,2024-05-15,12.0,0,2023-11-29 00:00:00,Company reorganization
1364,882,3,expired,annual,2024-05-15,2025-04-16,13.46,15,,Company reorganization
1365,882,5,active,annual,2025-04-16,,49.17,0,,
1366,883,2,cancelled,annual,2025-09-15,2025-11-15,10.0,0,2025-09-29 00:00:00,Budget cuts
1367,883,7,active,monthly,2025-11-15,,199.0,0,,
1368,884,1,active,annual,2024-05-17,,0.0,25,,
1369,885,6,expired,annual,2023-05-30,2024-03-02,82.5,0,2023-06-13 00:00:00,Missing features
1370,885,3,cancelled,annual,2024-03-02,2024-07-10,12.67,20,,
1371,885,1,active,annual,2024-07-10,,0.0,0,,
1372,886,1,expired,annual,2025-03-20,2025-08-02,0.0,0,,
1373,886,3,active,annual,2025-08-02,,14.25,10,,
1374,887,3,active,annual,2024-01-27,,15.83,0,2024-02-10 00:00:00,
1375,888,5,cancelled,monthly,2024-02-10,,59.0,0,2024-02-24 00:00:00,
1376,889,1,cancelled,monthly,2023-08-29,,0.0,0,,Company reorganization
1377,890,4,active,monthly,2024-10-20,,35.1,10,2024-11-03 00:00:00,
1378,891,3,expired,monthly,2025-02-22,2025-07-17,19.0,0,2025-03-08 00:00:00,Not using it
1379,891,3,active,monthly,2025-07-17,,19.0,0,,
1380,892,3,cancelled,annual,2025-04-28,,15.83,0,2025-05-12 00:00:00,Missing features
1381,893,3,cancelled,annual,2024-10-28,2025-08-17,15.83,0,2024-11-11 00:00:00,
1382,893,4,active,monthly,2025-08-17,,39.0,0,,
1383,894,4,active,monthly,2025-04-17,,39.0,0,2025-05-01 00:00:00,
1384,895,2,active,monthly,2024-04-13,,12.0,0,2024-04-27 00:00:00,
1385,896,3,cancelled,monthly,2024-09-26,2025-04-09,19.0,0,2024-10-10 00:00:00,Switched competitor
1386,896,6,cancelled,monthly,2025-04-09,,99.0,0,,Company reorganization
1387,897,5,expired,annual,2024-03-03,2024-05-12,49.17,0,2024-03-17 00:00:00,Not using it
1388,897,1,active,annual,2024-05-12,,0.0,0,,
1389,898,4,cancelled,annual,2023-04-26,,32.5,0,2023-05-10 00:00:00,Budget cuts
1390,899,1,active,monthly,2023-02-15,,0.0,0,,
1391,900,2,active,annual,2024-03-21,,10.0,0,2024-04-04 00:00:00,
1392,901,2,cancelled,monthly,2024-07-07,,12.0,0,2024-07-21 00:00:00,Too expensive
1393,902,3,active,monthly,2023-05-21,,19.0,0,2023-06-04 00:00:00,
1394,903,2,cancelled,annual,2024-02-10,,10.0,0,2024-02-24 00:00:00,Not using it
1395,904,3,active,monthly,2025-03-27,,19.0,0,2025-04-10 00:00:00,
1396,905,3,cancelled,annual,2025-07-03,2025-10-26,11.88,25,2025-07-17 00:00:00,Switched competitor
1397,905,4,active,monthly,2025-10-26,,39.0,0,,
1398,906,5,active,monthly,2023-02-01,,59.0,0,2023-02-15 00:00:00,
1399,907,5,active,monthly,2023-08-02,,59.0,0,2023-08-16 00:00:00,
1400,908,5,expired,monthly,2024-01-28,2024-12-06,44.25,25,2024-02-11 00:00:00,Budget cuts
1401,908,4,active,monthly,2024-12-06,,39.0,0,,
1402,909,4,cancelled,annual,2024-07-10,2024-10-31,32.5,0,2024-07-24 00:00:00,Too expensive
1403,909,5,cancelled,monthly,2024-10-31,2025-06-30,44.25,25,,Budget cuts
1404,909,7,cancelled,monthly,2025-06-30,,199.0,0,,Budget cuts
1405,910,1,cancelled,annual,2024-02-25,,0.0,0,,Too expensive
1406,911,4,active,monthly,2023-05-01,,39.0,0,2023-05-15 00:00:00,
1407,912,1,active,monthly,2025-02-01,,0.0,15,,
1408,913,3,cancelled,annual,2023-05-23,2023-12-31,15.83,0,2023-06-06 00:00:00,Too expensive
1409,913,1,expired,monthly,2023-12-31,2024-03-05,0.0,0,,Too expensive
1410,913,5,cancelled,monthly,2024-03-05,,59.0,0,,Company reorganization
1411,914,1,active,annual,2025-07-30,,0.0,0,,
1412,915,1,cancelled,annual,2024-11-03,,0.0,0,,Switched competitor
1413,916,1,active,monthly,2023-01-10,,0.0,25,,
1414,917,6,active,monthly,2023-05-11,,99.0,0,2023-05-25 00:00:00,
1415,918,6,expired,monthly,2023-11-25,2024-11-15,99.0,0,2023-12-09 00:00:00,Budget cuts
1416,918,4,active,monthly,2024-11-15,,39.0,0,,
1417,919,3,cancelled,annual,2023-10-22,2024-01-05,14.25,10,2023-11-05 00:00:00,Too expensive
1418,919,7,cancelled,annual,2024-01-05,2024-09-23,165.83,0,,Company reorganization
1419,919,6,active,monthly,2024-09-23,,79.2,20,,
1420,920,1,expired,monthly,2025-05-25,2025-09-25,0.0,0,,Switched competitor
1421,920,5,active,monthly,2025-09-25,,59.0,0,,
1422,921,1,cancelled,monthly,2024-08-31,2025-07-24,0.0,0,,Missing features
1423,921,3,expired,monthly,2025-07-24,2025-09-29,19.0,0,,
1424,921,3,active,monthly,2025-09-29,,19.0,0,,
1425,922,1,active,annual,2024-12-05,,0.0,0,,
1426,923,4,active,monthly,2023-07-30,,35.1,10,2023-08-13 00:00:00,
1427,924,1,active,monthly,2023-09-18,,0.0,15,,
1428,925,1,active,monthly,2024-05-02,,0.0,0,,
1429,926,1,active,annual,2024-12-04,,0.0,0,,
1430,927,5,cancelled,monthly,2023-06-05,,59.0,0,2023-06-19 00:00:00,Company reorganization
1431,928,5,active,annual,2023-06-19,,49.17,0,2023-07-03 00:00:00,
1432,929,1,expired,monthly,2024-03-30,2025-03-19,0.0,0,,Not using it
1433,929,5,active,monthly,2025-03-19,,59.0,0,,
1434,930,1,active,annual,2024-09-13,,0.0,0,,
1435,931,1,active,monthly,2024-12-03,,0.0,0,,
1436,932,1,active,annual,2023-09-19,,0.0,0,,
1437,933,4,cancelled,monthly,2024-12-13,2025-08-29,39.0,0,2024-12-27 00:00:00,
1438,933,6,expired,monthly,2025-08-29,2025-10-29,84.15,15,,
1439,933,2,active,monthly,2025-10-29,,12.0,0,,
1440,934,5,cancelled,annual,2024-08-09,2025-05-07,49.17,0,2024-08-23 00:00:00,
