customer_id,company_name,industry,is_churned,plan_tier,mrr_usd,total_events,last_activity,avg_session_sec,unique_features,team_size,latest_nps,recency_days,R_score,F_score,V_score,rfv_total,segment
545,Sage Ops,Legal,0,enterprise,99.0,48,2025-08-26 10:34:50,1626.4545454545455,6,14.0,0.0,219,3,4,4,11,🟢 Champions
546,Jade Ops,E-commerce,1,enterprise,82.5,44,2025-09-03 07:20:26,1991.764705882353,5,29.0,9.0,211,3,3,4,10,🟢 Champions
547,Trek AI,Telecommunications,0,professional,39.0,40,2025-03-02 13:42:09,1955.9411764705883,7,8.0,10.0,396,1,2,3,6,🔴 High-Value Sleepers
548,Zeal Logic,Insurance,0,starter,15.83,39,2025-09-08 03:13:40,1878.2413793103449,5,5.0,4.0,206,3,2,2,7,🟡 New/Promising
549,QuestSolutions,Technology,0,professional,32.5,41,2025-07-28 20:51:12,2008.057142857143,7,7.0,7.0,248,2,3,3,8,🟠 At Risk
550,Ultra Solutions,Technology,0,starter,12.0,54,2025-08-15 03:43:24,1674.0196078431372,7,7.0,6.0,230,2,4,2,8,🟠 At Risk
551,FluxSystems,Insurance,0,starter,15.83,36,2025-04-29 05:17:30,1775.3333333333333,4,46.0,8.0,338,1,1,2,4,⚪ Dormant/Lost
552,Bolt Group,Telecommunications,0,starter,10.0,33,2025-10-01 21:12:48,1512.0869565217392,2,11.0,7.0,183,3,1,2,6,🟡 New/Promising
553,TidalPlatform,Insurance,0,starter,12.0,39,2025-08-19 20:22:03,1926.892857142857,4,4.0,7.0,226,2,2,2,6,🟤 Need Attention
554,Ultra Stack,Insurance,0,professional,44.25,51,2025-06-27 09:30:45,1873.5777777777778,8,47.0,8.0,279,2,4,3,9,🟠 At Risk
555,QuestPlatform,Legal,1,enterprise,74.25,50,2025-09-29 21:17:42,1936.5277777777778,4,30.0,6.0,185,3,4,4,11,🟢 Champions
556,Link Dynamics,Retail,0,starter,19.0,31,2025-10-12 10:03:53,1586.76,2,25.0,10.0,172,4,1,3,8,🟡 New/Promising
557,KeenHQ,E-commerce,0,free,0.0,39,2025-10-24 19:41:34,1980.21875,4,1.0,7.0,160,4,2,1,7,🟡 New/Promising
558,FlowHub,Education,0,professional,29.25,46,2025-07-26 03:25:40,1891.0555555555557,5,11.0,2.0,250,2,4,3,9,🟠 At Risk
559,VertexDigital,E-commerce,0,professional,59.0,41,2025-08-23 02:01:21,1886.6129032258063,6,2.0,8.0,222,3,3,4,10,🟢 Champions
560,FluxCloud,Real Estate,0,starter,15.83,32,2025-09-21 04:33:38,1263.7692307692307,3,2.0,8.0,193,3,1,2,6,🟡 New/Promising
561,GlowNet,Legal,0,starter,12.0,41,2025-10-02 16:04:03,1757.34375,7,4.0,7.0,182,4,3,2,9,🔵 Loyal Customers
562,SageOps,Education,1,starter,9.0,39,2025-10-13 04:52:28,1554.0,2,7.0,,171,4,2,2,8,🟡 New/Promising
563,HiveSoftware,Finance,0,starter,10.0,37,2025-10-19 16:12:45,1984.96,3,36.0,,165,4,2,2,8,🟡 New/Promising
564,GridStack,Insurance,0,professional,49.17,38,2025-07-30 12:25:57,2032.1333333333334,5,1.0,5.0,246,2,2,4,8,🔴 High-Value Sleepers
565,Xenon Solutions,Legal,0,starter,10.0,33,2025-06-09 03:21:38,1329.16,3,1.0,2.0,297,1,1,2,4,⚪ Dormant/Lost
566,QuarkCorp,Telecommunications,0,professional,39.0,32,2025-06-27 21:47:55,1915.88,5,6.0,9.0,279,2,1,3,6,🔴 High-Value Sleepers
567,Acme Ops,Real Estate,0,starter,19.0,32,2025-07-28 21:14:10,2008.5,4,29.0,8.0,248,2,1,3,6,🔴 High-Value Sleepers
568,VertexWorks,Marketing,0,free,0.0,39,2025-08-06 16:15:00,1739.1923076923076,2,28.0,9.0,239,2,2,1,5,⚪ Dormant/Lost
569,Hive Analytics,Legal,1,starter,10.2,34,2025-08-30 01:12:02,1693.7666666666667,3,39.0,6.0,215,3,1,2,6,🟡 New/Promising
570,VineWorks,E-commerce,0,professional,32.5,51,2025-09-14 06:13:51,1955.325,6,4.0,7.0,200,3,4,3,10,🟢 Champions
571,Meta Net,Finance,0,professional,27.62,32,2025-09-18 19:03:40,1592.5333333333333,5,33.0,8.0,196,3,1,3,7,🟡 New/Promising
572,KiteHQ,Consulting,1,enterprise,74.25,35,2025-09-23 07:14:15,2159.21875,6,14.0,6.0,191,3,1,4,8,🟡 New/Promising
573,UnitAnalytics,Telecommunications,0,professional,49.17,47,2025-08-25 08:44:57,1943.1,5,22.0,7.0,220,3,4,4,11,🟢 Champions
574,PeakWorks,Legal,0,free,0.0,37,2025-08-04 21:07:54,1556.774193548387,6,29.0,6.0,241,2,2,1,5,⚪ Dormant/Lost
575,VineVentures,Legal,1,enterprise,82.5,37,2025-09-23 02:55:06,1926.030303030303,3,6.0,10.0,191,3,2,4,9,🟡 New/Promising
576,UltraHub,Logistics,0,professional,32.5,45,2025-10-13 08:44:07,1608.179487179487,8,55.0,5.0,171,4,3,3,10,🟢 Champions
577,FluxOps,Real Estate,0,enterprise,165.83,41,2025-10-25 16:08:43,1916.388888888889,2,6.0,2.0,159,4,3,4,11,🟢 Champions
578,TrekVentures,Retail,0,starter,10.0,42,2025-10-27 22:41:58,2087.7714285714287,5,4.0,7.0,157,4,3,2,9,🔵 Loyal Customers
579,Zeal Solutions,Retail,0,professional,32.5,41,2025-08-27 02:13:03,1816.1764705882354,8,15.0,7.0,218,3,3,3,9,🔵 Loyal Customers
580,WarpLogic,Media,0,enterprise,82.5,42,2025-08-16 23:42:14,1767.2666666666667,6,17.0,,229,2,3,4,9,🟠 At Risk
581,Sage IO,Education,0,free,0.0,39,2025-03-11 12:29:29,2053.96,5,3.0,6.0,387,1,2,1,4,⚪ Dormant/Lost
582,YieldCorp,Finance,0,free,0.0,47,2025-06-06 16:00:08,1833.6511627906978,7,4.0,7.0,300,1,4,1,6,🟠 At Risk
583,Flux Cloud,Legal,0,free,0.0,40,2025-09-28 19:19:07,1733.4642857142858,4,10.0,,186,3,2,1,6,🟡 New/Promising
584,Flow Systems,Consulting,0,professional,32.5,48,2025-04-13 06:34:20,1928.4054054054054,8,13.0,5.0,354,1,4,3,8,🟠 At Risk
585,YieldIO,Legal,0,starter,10.0,48,2025-10-08 10:25:04,1641.4736842105262,4,4.0,10.0,176,4,4,2,10,🟢 Champions
586,EdgeDev,Media,0,professional,39.0,50,2025-05-27 05:06:41,1715.9736842105262,4,19.0,10.0,310,1,4,3,8,🟠 At Risk
587,Nova Stack,Finance,0,professional,39.0,33,2025-07-17 04:30:08,1781.6896551724137,2,6.0,6.0,259,2,1,3,6,🔴 High-Value Sleepers
588,QuestDynamics,Real Estate,0,enterprise,82.5,56,2025-06-17 10:25:07,1717.3333333333333,6,9.0,6.0,289,2,4,4,10,🟢 Champions
589,Tidal Software,Finance,0,professional,49.17,38,2025-08-17 18:02:19,1951.5294117647059,4,8.0,9.0,228,2,2,4,8,🔴 High-Value Sleepers
590,DriftTech,Logistics,0,starter,15.83,44,2025-07-13 03:12:03,2045.057142857143,5,4.0,5.0,263,2,3,2,7,🟠 At Risk
591,ArcDigital,Insurance,0,starter,10.0,43,2025-07-07 12:01:11,1721.3529411764705,7,14.0,,269,2,3,2,7,🟠 At Risk
592,HubSolutions,Telecommunications,0,free,0.0,45,2025-10-09 15:30:51,1800.1025641025642,7,4.0,5.0,175,4,3,1,8,🔵 Loyal Customers
593,Vine Ops,Insurance,1,free,0.0,41,2025-10-11 16:53:27,1805.9117647058824,5,4.0,10.0,173,4,3,1,8,🔵 Loyal Customers
594,UnitStack,Legal,0,enterprise,74.25,37,2025-09-02 12:21:33,1704.3870967741937,4,60.0,10.0,212,3,2,4,9,🟡 New/Promising
595,FlowSolutions,Healthcare,0,free,0.0,50,2025-10-07 15:15:49,1465.15,4,10.0,8.0,177,4,4,1,9,🔵 Loyal Customers
596,SageDynamics,E-commerce,0,free,0.0,43,2025-05-13 16:21:33,2087.1612903225805,4,15.0,7.0,324,1,3,1,5,🟠 At Risk
597,LunaTech,Finance,0,professional,49.17,46,2025-08-24 10:24:07,1707.923076923077,2,4.0,8.0,221,3,4,4,11,🟢 Champions
598,SyncCloud,Education,0,enterprise,99.0,47,2025-01-21 13:11:11,2034.9736842105262,7,5.0,9.0,436,1,4,4,9,🟠 At Risk
599,DriftGroup,Technology,1,professional,39.0,29,2025-10-11 00:55:47,2114.25,4,1.0,6.0,173,4,1,3,8,🟡 New/Promising
600,HiveDev,Manufacturing,0,starter,10.0,43,2025-10-04 23:12:51,1691.7941176470588,5,4.0,5.0,180,4,3,2,9,🔵 Loyal Customers
601,GridHQ,Consulting,1,free,0.0,34,2025-07-20 17:46:26,1402.3333333333333,4,4.0,0.0,256,2,1,1,4,⚪ Dormant/Lost
602,Echo Ops,Education,0,starter,10.0,35,2025-07-17 16:31:18,1643.6,8,5.0,8.0,259,2,1,2,5,⚪ Dormant/Lost
603,IonSystems,Insurance,0,starter,10.0,47,2025-09-11 19:19:56,1763.972972972973,6,6.0,7.0,203,3,4,2,9,🔵 Loyal Customers
604,Jet Pro,Media,1,enterprise,99.0,37,2025-08-29 18:48:45,2001.3030303030303,5,6.0,7.0,216,3,2,4,9,🟡 New/Promising
605,BeamLabs,Healthcare,0,free,0.0,37,2025-10-23 02:15:46,1841.5,6,23.0,6.0,161,4,2,1,7,🟡 New/Promising
606,HubAnalytics,Marketing,0,professional,59.0,40,2025-02-09 08:33:10,1720.5588235294117,7,18.0,10.0,417,1,2,4,7,🔴 High-Value Sleepers
607,Flux Studio,Marketing,0,starter,12.0,49,2025-10-27 06:56:33,1591.1842105263158,5,4.0,9.0,157,4,4,2,10,🟢 Champions
608,Link Logic,Healthcare,0,free,0.0,35,2025-09-14 08:48:49,1522.84,4,6.0,8.0,200,3,1,1,5,🟡 New/Promising
609,TidalPro,Insurance,0,free,0.0,49,2025-09-13 22:15:51,1472.0,4,6.0,9.0,201,3,4,1,8,🔵 Loyal Customers
610,Arc Dev,Telecommunications,1,enterprise,99.0,43,2025-07-13 03:48:50,1653.5263157894738,4,7.0,2.0,263,2,3,4,9,🟠 At Risk
611,RiftDynamics,Healthcare,1,free,0.0,44,2025-07-03 05:41:38,1716.4705882352941,5,2.0,0.0,273,2,3,1,6,🟠 At Risk
612,Hub Solutions,E-commerce,0,starter,12.0,42,2025-10-27 08:51:31,1555.2333333333333,4,4.0,5.0,157,4,3,2,9,🔵 Loyal Customers
613,MistStudio,Legal,0,professional,39.0,47,2025-10-20 20:15:57,1739.2702702702702,4,14.0,6.0,164,4,4,3,11,🟢 Champions
614,QuestHub,Real Estate,0,starter,9.6,38,2025-07-05 06:39:30,1682.5625,6,1.0,8.0,271,2,2,2,6,🟤 Need Attention
615,Unit Corp,Marketing,0,starter,12.0,40,2025-08-21 15:00:23,1843.9354838709678,5,2.0,7.0,224,3,2,2,7,🟡 New/Promising
616,KiteSolutions,Logistics,1,enterprise,165.83,41,2025-10-26 22:45:45,1917.15625,5,12.0,,158,4,3,4,11,🟢 Champions
617,AcmeHub,Telecommunications,1,free,0.0,37,2025-08-01 18:15:26,2118.56,4,2.0,2.0,244,2,2,1,5,⚪ Dormant/Lost
618,Echo Hub,Real Estate,0,starter,19.0,30,2023-07-16 02:51:14,1691.4166666666667,6,15.0,7.0,991,1,1,3,5,🔴 High-Value Sleepers
619,Orbit Labs,E-commerce,0,starter,15.2,34,2025-07-23 21:45:24,1529.4642857142858,2,14.0,4.0,253,2,1,2,5,⚪ Dormant/Lost
620,OrbitSystems,Education,1,starter,15.83,40,2025-02-02 04:21:13,1469.59375,3,1.0,7.0,424,1,2,2,5,⚪ Dormant/Lost
621,NexusCloud,Healthcare,0,starter,12.0,30,2025-09-09 20:56:45,1622.1739130434783,4,1.0,8.0,205,3,1,2,6,🟡 New/Promising
622,JetLogic,Insurance,0,free,0.0,39,2025-09-17 05:31:24,2025.0689655172414,4,43.0,7.0,197,3,2,1,6,🟡 New/Promising
623,FluxCorp,Manufacturing,0,professional,32.5,48,2025-09-02 02:49:46,1616.0555555555557,5,14.0,9.0,212,3,4,3,10,🟢 Champions
624,ArcDev,Legal,0,free,0.0,34,2025-06-09 20:50:56,1765.3,4,43.0,4.0,297,1,1,1,3,⚪ Dormant/Lost
625,DataStudio,Retail,0,enterprise,89.1,40,2025-05-13 05:39:08,1948.0285714285715,4,56.0,5.0,324,1,2,4,7,🔴 High-Value Sleepers
626,Unit Labs,Legal,1,starter,12.0,45,2025-10-30 07:25:13,1747.3333333333333,6,5.0,8.0,154,4,3,2,9,🔵 Loyal Customers
627,Luna IO,Legal,0,starter,12.0,53,2025-10-05 23:40:24,1618.5,5,4.0,,179,4,4,2,10,🟢 Champions
628,Kite Labs,Manufacturing,0,starter,14.25,45,2025-10-26 16:07:16,1803.0,6,57.0,6.0,158,4,4,2,10,🟢 Champions
629,FlowDev,Finance,0,enterprise,82.5,51,2025-06-28 06:42:48,1882.081081081081,6,12.0,,278,2,4,4,10,🟢 Champions
630,Xenon Stack,Manufacturing,1,professional,39.0,38,2025-05-31 08:35:59,1706.3333333333333,5,6.0,6.0,306,1,2,3,6,🔴 High-Value Sleepers
631,Cloud Platform,Education,0,free,0.0,42,2025-07-24 04:21:44,1666.8285714285714,4,5.0,5.0,252,2,3,1,6,🟠 At Risk
632,Warp Logic,Legal,0,starter,12.0,37,2025-08-27 07:56:47,1591.5925925925926,6,1.0,10.0,218,3,2,2,7,🟡 New/Promising
633,Jet Ops,Consulting,0,starter,8.0,37,2025-10-12 07:51:54,1962.6538461538462,5,2.0,4.0,172,4,2,1,7,🟡 New/Promising
634,CoreDigital,Marketing,1,professional,39.0,49,2025-09-09 00:36:33,2025.5384615384614,8,7.0,9.0,205,3,4,3,10,🟢 Champions
635,Tidal Dynamics,Retail,0,free,0.0,46,2025-10-26 07:19:37,1592.5675675675675,5,46.0,7.0,158,4,4,1,9,🔵 Loyal Customers
636,QuarkIO,Insurance,0,starter,12.0,35,2025-10-06 05:20:53,2125.448275862069,3,4.0,0.0,178,4,1,2,7,🟡 New/Promising
637,CoreStudio,Real Estate,1,free,0.0,31,2025-05-28 16:46:18,1440.2142857142858,6,3.0,7.0,309,1,1,1,3,⚪ Dormant/Lost
638,Kite Ventures,Manufacturing,0,free,0.0,43,2025-01-23 17:42:17,1723.7222222222222,6,39.0,7.0,434,1,3,1,5,🟠 At Risk
639,ZenHub,Manufacturing,1,free,0.0,49,2025-08-18 22:28:18,2210.0,8,5.0,9.0,227,2,4,1,7,🟠 At Risk
640,MistHub,Telecommunications,0,free,0.0,36,2025-06-27 18:11:33,1891.92,4,52.0,2.0,279,2,1,1,4,⚪ Dormant/Lost
641,Zen Tech,Education,1,free,0.0,25,2025-07-16 07:01:56,1631.7222222222222,6,35.0,,260,2,1,1,4,⚪ Dormant/Lost
642,KiteSoftware,Manufacturing,0,professional,59.0,38,2025-08-11 12:19:33,1917.8275862068965,6,6.0,9.0,234,2,2,4,8,🔴 High-Value Sleepers
643,EdgePro,Real Estate,0,professional,59.0,35,2025-07-06 18:00:40,1800.0,3,6.0,4.0,270,2,1,4,7,🔴 High-Value Sleepers
644,Nova Pro,E-commerce,0,starter,12.0,40,2025-07-08 13:21:45,1930.125,8,8.0,7.0,268,2,2,2,6,🟤 Need Attention
645,BoltCloud,Media,0,starter,12.0,53,2025-09-15 05:41:11,1886.5652173913043,8,26.0,4.0,199,3,4,2,9,🔵 Loyal Customers
646,LunaDynamics,Media,0,starter,15.83,53,2025-10-25 14:20:25,1862.6304347826087,6,3.0,10.0,159,4,4,2,10,🟢 Champions
647,Vine Hub,Real Estate,0,professional,59.0,31,2025-04-16 01:34:25,1783.0833333333333,1,15.0,7.0,351,1,1,4,6,🔴 High-Value Sleepers
648,DriftCorp,Logistics,0,starter,12.0,47,2025-08-19 05:18:23,1594.5526315789473,3,26.0,10.0,226,2,4,2,8,🟠 At Risk
649,Arc AI,Technology,0,professional,59.0,39,2025-09-15 08:29:07,1736.2903225806451,4,5.0,6.0,199,3,2,4,9,🟡 New/Promising
650,Peak Logic,Retail,0,starter,15.83,41,2025-10-21 18:46:02,1667.8235294117646,4,5.0,7.0,163,4,3,2,9,🔵 Loyal Customers
651,Ultra Software,Healthcare,0,starter,15.83,46,2025-06-08 13:20:35,1819.9705882352941,6,4.0,6.0,298,1,4,2,7,🟠 At Risk
652,DriftStack,Marketing,0,starter,15.83,43,2025-09-22 00:47:13,1843.8157894736842,2,1.0,9.0,192,3,3,2,8,🔵 Loyal Customers
653,RushTech,Logistics,0,free,0.0,34,2025-05-04 15:10:09,1975.2608695652175,3,4.0,8.0,333,1,1,1,3,⚪ Dormant/Lost
654,Bolt Corp,Healthcare,0,professional,39.0,41,2025-09-09 19:58:43,1693.857142857143,4,6.0,9.0,205,3,3,3,9,🔵 Loyal Customers
655,QuestVentures,Retail,0,enterprise,199.0,46,2025-10-20 19:16:04,1774.439024390244,3,6.0,8.0,164,4,4,4,12,🟢 Champions
656,MistLabs,Media,0,free,0.0,46,2025-05-14 22:05:22,1839.1351351351352,7,11.0,2.0,323,1,4,1,6,🟠 At Risk
657,Flow Studio,Legal,1,professional,29.25,33,2025-10-08 16:08:32,1669.5454545454545,1,15.0,,176,4,1,3,8,🟡 New/Promising
658,ZenSystems,Insurance,0,professional,59.0,42,2025-10-12 11:06:23,1883.75,6,15.0,6.0,172,4,3,4,11,🟢 Champions
659,MistLogic,Real Estate,0,professional,59.0,48,2025-09-10 21:14:32,1754.7297297297298,3,5.0,9.0,204,3,4,4,11,🟢 Champions
660,Nova Ops,Marketing,0,starter,12.0,49,2025-06-16 03:11:38,1556.825,6,1.0,7.0,290,2,4,2,8,🟠 At Risk
661,MistSoftware,Healthcare,0,enterprise,179.1,47,2025-05-07 17:01:38,1747.8095238095239,4,6.0,6.0,330,1,4,4,9,🟠 At Risk
662,Flux IO,Technology,1,free,0.0,31,2025-03-06 12:52:27,2198.4545454545455,3,4.0,7.0,392,1,1,1,3,⚪ Dormant/Lost
663,Peak Labs,Healthcare,1,professional,49.17,49,2025-10-13 23:42:40,1779.138888888889,6,4.0,8.0,170,4,4,4,12,🟢 Champions
664,FluxStack,Healthcare,0,starter,19.0,41,2025-10-14 14:37:21,1287.125,6,0.0,8.0,170,4,3,3,10,🟢 Champions
665,Xenon Dynamics,Technology,0,enterprise,99.0,36,2025-10-25 01:21:39,1616.1379310344828,5,0.0,6.0,159,4,1,4,9,🟡 New/Promising
666,Ion Ventures,Consulting,1,professional,59.0,47,2025-10-08 09:03:31,1718.2307692307693,4,0.0,8.0,176,4,4,4,12,🟢 Champions
667,PulseOps,Retail,0,free,0.0,34,2025-09-20 14:22:21,1821.0,5,0.0,10.0,194,3,1,1,5,🟡 New/Promising
668,LinkHub,Retail,0,professional,32.5,39,2025-10-07 15:39:03,2017.84375,5,0.0,7.0,177,4,2,3,9,🟡 New/Promising
669,Rush Corp,Finance,1,free,0.0,32,2025-07-24 13:13:02,1777.037037037037,6,0.0,4.0,252,2,1,1,4,⚪ Dormant/Lost
670,Jade Tech,Marketing,1,free,0.0,30,2025-10-17 01:13:01,1834.608695652174,2,0.0,9.0,167,4,1,1,6,🟡 New/Promising
671,Luna Group,Education,1,starter,12.0,41,2025-05-31 11:52:42,1838.1935483870968,4,0.0,5.0,306,1,3,2,6,🟠 At Risk
672,RushPlatform,Legal,0,starter,12.0,45,2024-10-26 02:16:01,2061.875,5,0.0,9.0,523,1,4,2,7,🟠 At Risk
673,Glow Net,Real Estate,0,professional,53.1,41,2025-08-27 12:44:03,1573.8055555555557,6,0.0,5.0,218,3,3,4,10,🟢 Champions
674,Quark Tech,Finance,1,starter,12.0,32,2025-04-01 17:55:46,1471.25,3,0.0,6.0,366,1,1,2,4,⚪ Dormant/Lost
675,OrbitDev,Insurance,0,starter,10.0,41,2025-08-03 07:09:35,2065.0,3,0.0,6.0,242,2,3,2,7,🟠 At Risk
676,WaveCloud,Telecommunications,1,free,0.0,37,2025-01-23 08:10:49,1967.8333333333333,6,0.0,7.0,434,1,2,1,4,⚪ Dormant/Lost
677,SageCorp,Legal,0,professional,59.0,48,2025-05-24 10:28:21,1793.7837837837837,6,0.0,8.0,313,1,4,4,9,🟠 At Risk
678,QuarkOps,Marketing,0,starter,13.46,43,2025-07-03 08:58:00,1898.3548387096773,4,0.0,6.0,273,2,3,2,7,🟠 At Risk
679,Rift Digital,Media,0,professional,39.0,42,2025-10-28 08:42:44,1912.111111111111,4,0.0,7.0,156,4,3,3,10,🟢 Champions
680,DataIO,Manufacturing,0,starter,12.0,36,2025-10-18 12:28:09,1649.3125,3,0.0,9.0,166,4,1,2,7,🟡 New/Promising
681,Unit Software,Manufacturing,0,free,0.0,43,2024-09-10 22:15:13,2033.5882352941176,3,0.0,9.0,569,1,3,1,5,🟠 At Risk
682,KeenCorp,Marketing,0,enterprise,99.0,27,2025-09-11 05:56:37,2047.9583333333333,4,0.0,3.0,203,3,1,4,8,🟡 New/Promising
683,Core Net,Marketing,1,professional,44.25,34,2025-10-29 10:22:52,1833.5416666666667,5,0.0,5.0,155,4,1,3,8,🟡 New/Promising
684,Tidal Platform,Real Estate,0,starter,12.0,33,2025-09-17 07:51:17,1651.6666666666667,5,0.0,10.0,197,3,1,2,6,🟡 New/Promising
685,Peak Systems,Marketing,0,starter,15.83,45,2025-06-17 01:04:16,1874.6315789473683,4,0.0,6.0,289,2,4,2,8,🟠 At Risk
686,SageSoftware,Media,0,free,0.0,38,2025-09-15 09:31:03,1910.9354838709678,5,0.0,7.0,199,3,2,1,6,🟡 New/Promising
687,Edge Labs,Finance,0,enterprise,82.5,43,2025-08-21 12:14:10,1771.2857142857142,4,0.0,6.0,224,3,3,4,10,🟢 Champions
688,ZenIO,Retail,0,free,0.0,45,2025-08-04 11:44:43,1768.6969696969697,2,0.0,9.0,241,2,4,1,7,🟠 At Risk
689,KiteDev,Media,0,free,0.0,36,2025-09-01 00:19:48,1905.8,4,0.0,9.0,213,3,1,1,5,🟡 New/Promising
690,HubVentures,Real Estate,0,starter,12.67,47,2025-08-26 03:59:51,2016.1627906976744,6,0.0,2.0,219,3,4,2,9,🔵 Loyal Customers
691,AcmeSolutions,Retail,1,professional,49.17,37,2025-04-04 13:15:43,1958.1875,5,0.0,2.0,363,1,2,4,7,🔴 High-Value Sleepers
692,RushHub,Telecommunications,0,free,0.0,41,2025-05-01 12:17:55,2012.9714285714285,4,0.0,6.0,336,1,3,1,5,🟠 At Risk
693,IonNet,Real Estate,1,free,0.0,46,2025-09-03 06:20:22,1730.7297297297298,6,0.0,5.0,211,3,4,1,8,🔵 Loyal Customers
694,GridSolutions,Manufacturing,0,free,0.0,40,2025-05-05 23:02:45,2028.0588235294117,6,0.0,8.0,332,1,2,1,4,⚪ Dormant/Lost
695,YieldDigital,Real Estate,0,professional,31.2,43,2025-09-19 20:32:11,2021.21875,7,0.0,8.0,195,3,3,3,9,🔵 Loyal Customers
696,LinkLabs,Logistics,0,professional,32.5,47,2025-08-21 18:43:35,1881.2121212121212,8,0.0,7.0,224,3,4,3,10,🟢 Champions
697,EchoDev,Real Estate,0,enterprise,149.25,42,2025-07-28 20:18:53,2471.8285714285716,2,0.0,8.0,248,2,3,4,9,🟠 At Risk
698,DataGroup,Technology,0,professional,49.17,43,2025-08-05 01:48:04,1893.8108108108108,1,0.0,8.0,240,2,3,4,9,🟠 At Risk
699,Sage Systems,Real Estate,1,free,0.0,41,2025-01-17 06:58:47,1745.3030303030303,5,0.0,9.0,440,1,3,1,5,🟠 At Risk
700,WarpOps,Technology,0,professional,49.17,43,2025-05-23 00:11:14,1482.1470588235295,4,0.0,5.0,314,1,3,4,8,🟠 At Risk
701,Cloud IO,Media,1,professional,49.17,51,2025-09-09 16:27:49,1943.2272727272727,3,0.0,0.0,205,3,4,4,11,🟢 Champions
702,RiftOps,Media,0,free,0.0,37,2025-10-12 16:58:46,1780.3333333333333,1,0.0,8.0,172,4,2,1,7,🟡 New/Promising
703,WaveSoftware,Telecommunications,1,free,0.0,32,2025-08-26 02:00:22,1588.0,3,0.0,6.0,219,3,1,1,5,🟡 New/Promising
704,DataDigital,Education,0,enterprise,99.0,29,2025-07-26 17:10:50,1758.32,5,0.0,8.0,250,2,1,4,7,🔴 High-Value Sleepers
705,IrisSoftware,Legal,0,professional,59.0,45,2025-08-11 16:29:18,1902.6486486486488,8,0.0,6.0,234,2,4,4,10,🟢 Champions
706,TrekGroup,Healthcare,0,free,0.0,38,2025-10-13 14:56:32,2015.967741935484,1,0.0,9.0,171,4,2,1,7,🟡 New/Promising
707,PeakHub,Healthcare,1,starter,10.0,43,2025-10-24 02:21:26,1765.0526315789473,4,0.0,7.0,160,4,3,2,9,🔵 Loyal Customers
708,Luna Ops,Manufacturing,0,professional,29.25,41,2025-01-11 12:15:01,1974.4857142857143,3,0.0,9.0,446,1,3,3,7,🟠 At Risk
709,UnitGroup,Manufacturing,0,starter,19.0,44,2025-07-25 08:49:08,1664.5135135135135,8,0.0,9.0,251,2,3,3,8,🟠 At Risk
710,BeamVentures,Insurance,0,starter,19.0,46,2025-08-10 09:08:11,1986.121951219512,4,0.0,9.0,235,2,4,3,9,🟠 At Risk
711,FlowPlatform,Education,0,professional,39.0,32,2025-10-24 01:33:50,1930.5,7,0.0,8.0,160,4,1,3,8,🟡 New/Promising
712,Cloud Studio,Consulting,0,enterprise,99.0,27,2025-04-11 21:21:18,2177.3636363636365,5,0.0,6.0,356,1,1,4,6,🔴 High-Value Sleepers
713,Onyx Solutions,Finance,0,professional,39.0,35,2025-07-03 08:42:52,1624.923076923077,4,0.0,4.0,273,2,1,3,6,🔴 High-Value Sleepers
714,DataNet,Education,0,starter,10.2,39,2025-05-29 00:52:01,1828.3235294117646,2,0.0,5.0,308,1,2,2,5,⚪ Dormant/Lost
715,Beam Cloud,Finance,0,professional,49.17,35,2025-08-13 23:46:58,1771.392857142857,4,0.0,5.0,231,2,1,4,7,🔴 High-Value Sleepers
716,Mist Software,Insurance,0,professional,39.0,36,2025-05-17 11:09:31,1911.0,3,0.0,6.0,320,1,1,3,5,🔴 High-Value Sleepers
717,Edge Platform,Real Estate,0,professional,59.0,44,2025-02-18 06:37:01,1790.0344827586207,6,0.0,10.0,408,1,3,4,8,🟠 At Risk
718,Keen Cloud,Telecommunications,1,enterprise,82.5,51,2025-06-12 18:39:57,1763.0,5,0.0,7.0,294,1,4,4,9,🟠 At Risk
719,GlowTech,Logistics,0,starter,12.0,56,2025-10-13 22:56:33,1884.3720930232557,5,0.0,6.0,171,4,4,2,10,🟢 Champions
720,MistAnalytics,Marketing,0,free,0.0,49,2025-10-06 12:44:28,1792.3255813953488,1,0.0,8.0,178,4,4,1,9,🔵 Loyal Customers
721,Quark Hub,Media,0,enterprise,199.0,35,2025-08-08 19:05:35,1974.344827586207,2,0.0,7.0,237,2,1,4,7,🔴 High-Value Sleepers
722,Sage Dynamics,E-commerce,0,professional,32.5,52,2025-04-11 17:17:36,1664.5681818181818,8,0.0,7.0,356,1,4,3,8,🟠 At Risk
723,CoreCorp,Legal,0,enterprise,99.0,44,2025-07-20 22:18:53,1781.8709677419354,7,0.0,8.0,256,2,3,4,9,🟠 At Risk
724,JetLabs,Marketing,1,professional,59.0,55,2024-12-21 03:43:40,1824.0227272727273,7,0.0,7.0,467,1,4,4,9,🟠 At Risk
725,SyncWorks,Insurance,0,free,0.0,46,2025-08-25 04:56:22,1972.5135135135135,5,0.0,5.0,220,3,4,1,8,🔵 Loyal Customers
726,Kite Cloud,Telecommunications,0,professional,59.0,54,2025-06-18 22:50:27,1575.439024390244,5,0.0,,288,2,4,4,10,🟢 Champions
